id,Exited
207205,0
207206,1
207207,0
207208,0
207209,0
207210,0
207211,1
207212,1
207213,1
207214,1
207215,0
207216,0
207217,1
207218,1
207219,1
207220,0
207221,1
207222,0
207223,1
207224,0
207225,0
207226,1
207227,1
207228,0
207229,0
207230,1
207231,1
207232,1
207233,0
207234,0
207235,0
207236,1
207237,0
207238,0
207239,0
207240,1
207241,0
207242,1
207243,1
207244,0
207245,1
207246,1
207247,0
207248,1
207249,0
207250,1
207251,1
207252,0
207253,1
207254,0
207255,1
207256,0
207257,1
207258,1
207259,1
207260,1
207261,1
207262,1
207263,0
207264,1
207265,0
207266,1
207267,0
207268,1
207269,0
207270,1
207271,1
207272,1
207273,0
207274,0
207275,0
207276,0
207277,0
207278,1
207279,0
207280,0
207281,0
207282,1
207283,0
207284,1
207285,0
207286,1
207287,1
207288,0
207289,0
207290,0
207291,0
207292,0
207293,0
207294,1
207295,0
207296,1
207297,1
207298,0
207299,1
207300,1
207301,0
207302,1
207303,0
207304,1
207305,1
207306,0
207307,1
207308,1
207309,1
207310,0
207311,0
207312,1
207313,0
207314,0
207315,0
207316,1
207317,1
207318,0
207319,0
207320,0
207321,1
207322,1
207323,0
207324,1
207325,1
207326,1
207327,1
207328,0
207329,0
207330,0
207331,1
207332,1
207333,0
207334,1
207335,0
207336,1
207337,0
207338,0
207339,1
207340,0
207341,0
207342,0
207343,1
207344,1
207345,1
207346,0
207347,1
207348,0
207349,1
207350,1
207351,0
207352,1
207353,0
207354,0
207355,1
207356,0
207357,0
207358,0
207359,1
207360,0
207361,0
207362,0
207363,1
207364,0
207365,0
207366,0
207367,1
207368,1
207369,1
207370,0
207371,1
207372,1
207373,0
207374,0
207375,0
207376,0
207377,1
207378,0
207379,0
207380,0
207381,1
207382,1
207383,1
207384,0
207385,1
207386,1
207387,1
207388,1
207389,1
207390,1
207391,0
207392,0
207393,0
207394,1
207395,0
207396,0
207397,1
207398,1
207399,1
207400,0
207401,1
207402,0
207403,0
207404,0
207405,1
207406,0
207407,0
207408,0
207409,1
207410,1
207411,0
207412,1
207413,0
207414,0
207415,0
207416,1
207417,1
207418,1
207419,0
207420,1
207421,1
207422,0
207423,1
207424,0
207425,1
207426,0
207427,1
207428,0
207429,1
207430,1
207431,0
207432,0
207433,0
207434,1
207435,0
207436,1
207437,1
207438,1
207439,1
207440,1
207441,1
207442,0
207443,1
207444,0
207445,1
207446,0
207447,1
207448,0
207449,1
207450,0
207451,0
207452,1
207453,0
207454,1
207455,1
207456,0
207457,1
207458,0
207459,0
207460,1
207461,0
207462,0
207463,1
207464,0
207465,0
207466,0
207467,0
207468,1
207469,0
207470,0
207471,1
207472,1
207473,0
207474,1
207475,0
207476,1
207477,1
207478,1
207479,0
207480,1
207481,0
207482,0
207483,1
207484,1
207485,0
207486,1
207487,0
207488,1
207489,1
207490,0
207491,0
207492,0
207493,1
207494,0
207495,1
207496,0
207497,0
207498,1
207499,1
207500,0
207501,1
207502,0
207503,0
207504,1
207505,0
207506,1
207507,0
207508,0
207509,1
207510,1
207511,0
207512,0
207513,1
207514,1
207515,0
207516,0
207517,1
207518,0
207519,1
207520,0
207521,1
207522,0
207523,0
207524,1
207525,0
207526,0
207527,1
207528,1
207529,0
207530,0
207531,1
207532,1
207533,1
207534,1
207535,1
207536,0
207537,0
207538,0
207539,0
207540,1
207541,1
207542,1
207543,1
207544,0
207545,0
207546,1
207547,0
207548,0
207549,1
207550,0
207551,0
207552,1
207553,0
207554,1
207555,1
207556,0
207557,1
207558,0
207559,0
207560,0
207561,1
207562,1
207563,0
207564,0
207565,0
207566,0
207567,0
207568,1
207569,0
207570,0
207571,1
207572,0
207573,1
207574,0
207575,1
207576,0
207577,0
207578,0
207579,1
207580,0
207581,0
207582,1
207583,1
207584,1
207585,1
207586,0
207587,1
207588,0
207589,0
207590,1
207591,1
207592,1
207593,1
207594,0
207595,1
207596,1
207597,0
207598,0
207599,0
207600,0
207601,0
207602,1
207603,1
207604,0
207605,1
207606,0
207607,1
207608,0
207609,0
207610,1
207611,0
207612,1
207613,1
207614,1
207615,0
207616,1
207617,1
207618,0
207619,0
207620,1
207621,0
207622,0
207623,1
207624,1
207625,0
207626,1
207627,0
207628,0
207629,0
207630,1
207631,0
207632,1
207633,1
207634,1
207635,0
207636,1
207637,1
207638,1
207639,0
207640,0
207641,0
207642,1
207643,1
207644,0
207645,0
207646,1
207647,0
207648,0
207649,0
207650,0
207651,1
207652,1
207653,1
207654,1
207655,0
207656,0
207657,1
207658,1
207659,1
207660,0
207661,1
207662,0
207663,1
207664,0
207665,0
207666,0
207667,0
207668,0
207669,0
207670,1
207671,1
207672,0
207673,1
207674,1
207675,0
207676,1
207677,0
207678,1
207679,1
207680,0
207681,0
207682,0
207683,1
207684,1
207685,0
207686,0
207687,0
207688,1
207689,0
207690,0
207691,1
207692,0
207693,1
207694,0
207695,0
207696,0
207697,0
207698,1
207699,0
207700,1
207701,1
207702,1
207703,1
207704,0
207705,0
207706,1
207707,0
207708,1
207709,1
207710,1
207711,1
207712,0
207713,1
207714,0
207715,1
207716,0
207717,1
207718,1
207719,1
207720,0
207721,0
207722,1
207723,1
207724,0
207725,1
207726,0
207727,1
207728,1
207729,1
207730,1
207731,0
207732,0
207733,1
207734,0
207735,0
207736,0
207737,1
207738,1
207739,0
207740,1
207741,0
207742,0
207743,0
207744,0
207745,1
207746,0
207747,0
207748,0
207749,1
207750,0
207751,1
207752,1
207753,1
207754,1
207755,0
207756,0
207757,0
207758,0
207759,1
207760,1
207761,0
207762,1
207763,0
207764,0
207765,0
207766,1
207767,0
207768,1
207769,0
207770,1
207771,0
207772,0
207773,1
207774,0
207775,1
207776,1
207777,0
207778,0
207779,1
207780,0
207781,0
207782,1
207783,0
207784,1
207785,1
207786,1
207787,1
207788,0
207789,1
207790,0
207791,0
207792,1
207793,0
207794,0
207795,0
207796,0
207797,0
207798,1
207799,0
207800,1
207801,0
207802,1
207803,0
207804,1
207805,0
207806,1
207807,0
207808,1
207809,1
207810,1
207811,0
207812,0
207813,0
207814,1
207815,1
207816,0
207817,1
207818,0
207819,1
207820,0
207821,0
207822,0
207823,0
207824,0
207825,1
207826,0
207827,1
207828,1
207829,1
207830,1
207831,0
207832,1
207833,1
207834,1
207835,0
207836,0
207837,0
207838,0
207839,1
207840,1
207841,0
207842,0
207843,0
207844,1
207845,0
207846,0
207847,1
207848,1
207849,1
207850,0
207851,1
207852,1
207853,1
207854,0
207855,0
207856,1
207857,1
207858,1
207859,1
207860,0
207861,1
207862,0
207863,0
207864,0
207865,1
207866,0
207867,1
207868,0
207869,0
207870,1
207871,0
207872,1
207873,1
207874,0
207875,0
207876,0
207877,1
207878,1
207879,0
207880,0
207881,1
207882,0
207883,0
207884,0
207885,0
207886,1
207887,0
207888,1
207889,0
207890,1
207891,1
207892,1
207893,1
207894,1
207895,0
207896,1
207897,0
207898,0
207899,1
207900,0
207901,0
207902,1
207903,1
207904,0
207905,1
207906,0
207907,1
207908,0
207909,0
207910,1
207911,0
207912,1
207913,1
207914,0
207915,1
207916,1
207917,1
207918,1
207919,0
207920,0
207921,0
207922,1
207923,0
207924,0
207925,0
207926,1
207927,1
207928,1
207929,1
207930,0
207931,0
207932,0
207933,1
207934,1
207935,1
207936,0
207937,1
207938,1
207939,1
207940,0
207941,1
207942,1
207943,0
207944,1
207945,0
207946,1
207947,1
207948,0
207949,0
207950,1
207951,1
207952,1
207953,1
207954,1
207955,0
207956,0
207957,1
207958,0
207959,1
207960,0
207961,0
207962,1
207963,0
207964,1
207965,1
207966,0
207967,1
207968,1
207969,1
207970,1
207971,0
207972,0
207973,1
207974,1
207975,1
207976,1
207977,1
207978,0
207979,1
207980,0
207981,1
207982,1
207983,1
207984,0
207985,1
207986,0
207987,1
207988,0
207989,0
207990,1
207991,1
207992,1
207993,1
207994,0
207995,0
207996,0
207997,0
207998,0
207999,1
208000,1
208001,0
208002,1
208003,1
208004,0
208005,0
208006,1
208007,0
208008,0
208009,0
208010,0
208011,0
208012,1
208013,1
208014,1
208015,1
208016,1
208017,0
208018,1
208019,0
208020,0
208021,0
208022,0
208023,1
208024,1
208025,1
208026,1
208027,1
208028,1
208029,0
208030,1
208031,0
208032,0
208033,1
208034,0
208035,0
208036,1
208037,1
208038,1
208039,1
208040,1
208041,1
208042,0
208043,0
208044,1
208045,1
208046,0
208047,1
208048,1
208049,1
208050,1
208051,1
208052,0
208053,0
208054,0
208055,1
208056,0
208057,1
208058,0
208059,0
208060,0
208061,1
208062,1
208063,1
208064,1
208065,1
208066,0
208067,0
208068,0
208069,1
208070,0
208071,0
208072,1
208073,0
208074,1
208075,0
208076,1
208077,0
208078,1
208079,0
208080,1
208081,0
208082,1
208083,0
208084,1
208085,0
208086,0
208087,1
208088,1
208089,1
208090,0
208091,1
208092,1
208093,1
208094,1
208095,1
208096,1
208097,1
208098,1
208099,1
208100,1
208101,1
208102,0
208103,1
208104,1
208105,0
208106,0
208107,0
208108,0
208109,1
208110,0
208111,0
208112,0
208113,1
208114,0
208115,0
208116,1
208117,1
208118,1
208119,1
208120,0
208121,0
208122,0
208123,1
208124,1
208125,0
208126,0
208127,1
208128,0
208129,1
208130,1
208131,1
208132,1
208133,1
208134,0
208135,1
208136,1
208137,1
208138,1
208139,1
208140,1
208141,1
208142,0
208143,1
208144,0
208145,0
208146,1
208147,1
208148,1
208149,0
208150,0
208151,1
208152,1
208153,1
208154,0
208155,1
208156,1
208157,1
208158,1
208159,0
208160,1
208161,0
208162,1
208163,0
208164,0
208165,1
208166,0
208167,0
208168,0
208169,1
208170,1
208171,1
208172,1
208173,0
208174,0
208175,0
208176,1
208177,0
208178,1
208179,0
208180,1
208181,0
208182,0
208183,1
208184,1
208185,1
208186,0
208187,1
208188,0
208189,0
208190,0
208191,0
208192,0
208193,0
208194,0
208195,0
208196,1
208197,1
208198,0
208199,0
208200,1
208201,1
208202,0
208203,1
208204,0
208205,1
208206,1
208207,1
208208,0
208209,1
208210,1
208211,1
208212,0
208213,0
208214,0
208215,0
208216,0
208217,0
208218,0
208219,1
208220,1
208221,1
208222,1
208223,0
208224,0
208225,1
208226,0
208227,0
208228,0
208229,0
208230,0
208231,1
208232,1
208233,1
208234,1
208235,1
208236,0
208237,1
208238,1
208239,1
208240,0
208241,1
208242,1
208243,0
208244,0
208245,1
208246,1
208247,0
208248,1
208249,1
208250,0
208251,0
208252,1
208253,0
208254,0
208255,1
208256,1
208257,1
208258,0
208259,0
208260,0
208261,0
208262,1
208263,0
208264,1
208265,0
208266,1
208267,0
208268,0
208269,1
208270,1
208271,0
208272,0
208273,0
208274,1
208275,0
208276,0
208277,0
208278,0
208279,1
208280,0
208281,1
208282,1
208283,1
208284,0
208285,0
208286,0
208287,1
208288,1
208289,1
208290,1
208291,0
208292,0
208293,0
208294,0
208295,0
208296,0
208297,1
208298,0
208299,1
208300,1
208301,0
208302,1
208303,0
208304,0
208305,0
208306,0
208307,1
208308,1
208309,1
208310,1
208311,1
208312,1
208313,1
208314,0
208315,1
208316,0
208317,0
208318,0
208319,0
208320,1
208321,1
208322,0
208323,1
208324,0
208325,0
208326,0
208327,0
208328,1
208329,0
208330,1
208331,1
208332,1
208333,0
208334,0
208335,1
208336,0
208337,0
208338,0
208339,0
208340,1
208341,0
208342,1
208343,0
208344,0
208345,1
208346,0
208347,0
208348,1
208349,1
208350,1
208351,0
208352,1
208353,0
208354,0
208355,0
208356,0
208357,0
208358,1
208359,1
208360,1
208361,1
208362,1
208363,1
208364,1
208365,1
208366,0
208367,1
208368,0
208369,1
208370,0
208371,0
208372,0
208373,0
208374,0
208375,0
208376,1
208377,0
208378,1
208379,1
208380,1
208381,1
208382,1
208383,0
208384,0
208385,0
208386,0
208387,1
208388,1
208389,0
208390,1
208391,1
208392,1
208393,1
208394,0
208395,0
208396,1
208397,1
208398,0
208399,0
208400,1
208401,1
208402,0
208403,0
208404,0
208405,1
208406,0
208407,1
208408,0
208409,1
208410,0
208411,0
208412,1
208413,0
208414,0
208415,1
208416,1
208417,0
208418,0
208419,1
208420,1
208421,0
208422,0
208423,1
208424,1
208425,0
208426,0
208427,1
208428,0
208429,1
208430,0
208431,1
208432,1
208433,0
208434,0
208435,1
208436,1
208437,0
208438,0
208439,1
208440,1
208441,1
208442,1
208443,1
208444,0
208445,1
208446,1
208447,0
208448,0
208449,1
208450,1
208451,0
208452,1
208453,0
208454,0
208455,0
208456,0
208457,0
208458,0
208459,0
208460,1
208461,0
208462,1
208463,1
208464,0
208465,1
208466,1
208467,1
208468,1
208469,0
208470,0
208471,1
208472,0
208473,1
208474,1
208475,0
208476,0
208477,1
208478,0
208479,0
208480,0
208481,0
208482,1
208483,1
208484,1
208485,1
208486,1
208487,1
208488,0
208489,0
208490,1
208491,1
208492,0
208493,1
208494,1
208495,1
208496,0
208497,1
208498,1
208499,0
208500,0
208501,0
208502,0
208503,0
208504,0
208505,1
208506,1
208507,1
208508,0
208509,1
208510,0
208511,0
208512,0
208513,0
208514,1
208515,1
208516,0
208517,0
208518,1
208519,1
208520,1
208521,1
208522,1
208523,1
208524,1
208525,0
208526,1
208527,0
208528,1
208529,1
208530,1
208531,1
208532,0
208533,1
208534,0
208535,0
208536,0
208537,1
208538,0
208539,1
208540,1
208541,0
208542,1
208543,0
208544,0
208545,1
208546,1
208547,0
208548,1
208549,0
208550,0
208551,0
208552,0
208553,0
208554,1
208555,1
208556,1
208557,1
208558,1
208559,0
208560,0
208561,1
208562,1
208563,0
208564,0
208565,1
208566,0
208567,0
208568,0
208569,0
208570,0
208571,0
208572,1
208573,0
208574,0
208575,0
208576,0
208577,1
208578,0
208579,1
208580,0
208581,0
208582,0
208583,1
208584,1
208585,1
208586,0
208587,1
208588,1
208589,0
208590,1
208591,1
208592,1
208593,0
208594,1
208595,1
208596,1
208597,1
208598,1
208599,1
208600,0
208601,0
208602,1
208603,0
208604,0
208605,1
208606,1
208607,1
208608,1
208609,1
208610,1
208611,1
208612,0
208613,1
208614,0
208615,0
208616,0
208617,1
208618,1
208619,1
208620,1
208621,0
208622,1
208623,0
208624,0
208625,0
208626,0
208627,0
208628,0
208629,0
208630,0
208631,1
208632,1
208633,0
208634,1
208635,1
208636,1
208637,1
208638,0
208639,0
208640,0
208641,0
208642,0
208643,0
208644,0
208645,0
208646,0
208647,0
208648,0
208649,1
208650,0
208651,1
208652,1
208653,1
208654,1
208655,0
208656,0
208657,0
208658,1
208659,1
208660,1
208661,1
208662,1
208663,0
208664,1
208665,0
208666,1
208667,0
208668,1
208669,1
208670,0
208671,0
208672,1
208673,0
208674,1
208675,1
208676,0
208677,1
208678,1
208679,0
208680,0
208681,1
208682,1
208683,1
208684,1
208685,1
208686,1
208687,0
208688,0
208689,1
208690,1
208691,0
208692,1
208693,1
208694,1
208695,0
208696,1
208697,1
208698,0
208699,1
208700,1
208701,0
208702,0
208703,0
208704,0
208705,1
208706,1
208707,0
208708,1
208709,1
208710,1
208711,1
208712,0
208713,0
208714,1
208715,1
208716,0
208717,0
208718,0
208719,0
208720,0
208721,1
208722,1
208723,0
208724,0
208725,0
208726,1
208727,1
208728,0
208729,0
208730,1
208731,0
208732,0
208733,1
208734,0
208735,1
208736,0
208737,0
208738,0
208739,0
208740,1
208741,1
208742,0
208743,0
208744,0
208745,1
208746,1
208747,1
208748,0
208749,1
208750,1
208751,0
208752,1
208753,0
208754,1
208755,0
208756,1
208757,0
208758,0
208759,0
208760,0
208761,0
208762,0
208763,1
208764,1
208765,1
208766,0
208767,0
208768,1
208769,0
208770,0
208771,0
208772,1
208773,1
208774,0
208775,1
208776,0
208777,0
208778,1
208779,0
208780,1
208781,1
208782,0
208783,0
208784,1
208785,0
208786,0
208787,1
208788,1
208789,0
208790,0
208791,1
208792,1
208793,1
208794,1
208795,1
208796,0
208797,0
208798,1
208799,0
208800,0
208801,1
208802,1
208803,0
208804,0
208805,0
208806,0
208807,1
208808,1
208809,0
208810,0
208811,1
208812,1
208813,0
208814,0
208815,1
208816,1
208817,1
208818,1
208819,1
208820,1
208821,1
208822,1
208823,0
208824,0
208825,1
208826,0
208827,1
208828,1
208829,0
208830,1
208831,0
208832,0
208833,0
208834,1
208835,1
208836,0
208837,1
208838,1
208839,1
208840,0
208841,0
208842,0
208843,1
208844,0
208845,0
208846,1
208847,0
208848,1
208849,1
208850,0
208851,0
208852,0
208853,0
208854,1
208855,1
208856,1
208857,0
208858,0
208859,1
208860,1
208861,0
208862,1
208863,0
208864,0
208865,0
208866,1
208867,1
208868,1
208869,0
208870,1
208871,0
208872,0
208873,0
208874,0
208875,0
208876,1
208877,1
208878,1
208879,0
208880,0
208881,1
208882,1
208883,0
208884,0
208885,0
208886,0
208887,0
208888,1
208889,1
208890,0
208891,1
208892,1
208893,1
208894,0
208895,0
208896,1
208897,0
208898,0
208899,1
208900,1
208901,0
208902,0
208903,1
208904,0
208905,0
208906,1
208907,1
208908,1
208909,1
208910,0
208911,1
208912,0
208913,1
208914,1
208915,0
208916,0
208917,1
208918,0
208919,0
208920,0
208921,1
208922,0
208923,1
208924,0
208925,0
208926,0
208927,0
208928,1
208929,0
208930,1
208931,0
208932,0
208933,0
208934,1
208935,0
208936,1
208937,0
208938,1
208939,0
208940,1
208941,0
208942,0
208943,0
208944,0
208945,0
208946,1
208947,0
208948,1
208949,0
208950,0
208951,0
208952,1
208953,0
208954,0
208955,1
208956,0
208957,0
208958,0
208959,1
208960,1
208961,0
208962,1
208963,1
208964,0
208965,1
208966,0
208967,1
208968,1
208969,1
208970,0
208971,0
208972,1
208973,0
208974,0
208975,0
208976,0
208977,1
208978,0
208979,1
208980,0
208981,1
208982,1
208983,0
208984,0
208985,1
208986,1
208987,0
208988,0
208989,1
208990,0
208991,1
208992,1
208993,0
208994,0
208995,0
208996,1
208997,0
208998,0
208999,1
209000,1
209001,1
209002,1
209003,1
209004,1
209005,0
209006,0
209007,1
209008,0
209009,1
209010,0
209011,1
209012,1
209013,1
209014,0
209015,1
209016,0
209017,0
209018,1
209019,1
209020,0
209021,1
209022,0
209023,0
209024,0
209025,1
209026,1
209027,0
209028,0
209029,1
209030,1
209031,1
209032,1
209033,0
209034,1
209035,0
209036,0
209037,1
209038,1
209039,1
209040,0
209041,1
209042,1
209043,1
209044,0
209045,1
209046,1
209047,0
209048,0
209049,0
209050,1
209051,0
209052,0
209053,1
209054,0
209055,1
209056,1
209057,0
209058,1
209059,1
209060,0
209061,1
209062,0
209063,0
209064,0
209065,1
209066,0
209067,1
209068,1
209069,1
209070,0
209071,1
209072,0
209073,0
209074,0
209075,0
209076,1
209077,1
209078,1
209079,0
209080,0
209081,0
209082,0
209083,0
209084,1
209085,0
209086,0
209087,0
209088,0
209089,1
209090,0
209091,1
209092,1
209093,0
209094,0
209095,1
209096,0
209097,1
209098,1
209099,1
209100,0
209101,1
209102,0
209103,0
209104,0
209105,1
209106,1
209107,1
209108,1
209109,1
209110,0
209111,1
209112,1
209113,1
209114,0
209115,1
209116,1
209117,1
209118,1
209119,1
209120,1
209121,0
209122,0
209123,1
209124,1
209125,0
209126,1
209127,1
209128,1
209129,0
209130,1
209131,1
209132,1
209133,0
209134,1
209135,0
209136,0
209137,0
209138,0
209139,0
209140,0
209141,1
209142,0
209143,1
209144,1
209145,1
209146,1
209147,0
209148,1
209149,0
209150,0
209151,1
209152,0
209153,0
209154,1
209155,1
209156,0
209157,0
209158,0
209159,0
209160,1
209161,1
209162,1
209163,0
209164,0
209165,1
209166,1
209167,1
209168,1
209169,0
209170,0
209171,1
209172,0
209173,0
209174,0
209175,1
209176,1
209177,1
209178,0
209179,0
209180,0
209181,0
209182,1
209183,1
209184,0
209185,1
209186,0
209187,1
209188,1
209189,1
209190,1
209191,1
209192,1
209193,0
209194,0
209195,1
209196,0
209197,0
209198,1
209199,0
209200,1
209201,1
209202,0
209203,1
209204,1
209205,0
209206,0
209207,0
209208,0
209209,0
209210,0
209211,0
209212,0
209213,0
209214,0
209215,0
209216,0
209217,0
209218,0
209219,0
209220,0
209221,1
209222,1
209223,1
209224,0
209225,1
209226,0
209227,1
209228,0
209229,0
209230,1
209231,1
209232,1
209233,0
209234,1
209235,0
209236,0
209237,0
209238,1
209239,1
209240,0
209241,1
209242,0
209243,0
209244,1
209245,1
209246,1
209247,0
209248,1
209249,1
209250,1
209251,0
209252,1
209253,1
209254,1
209255,1
209256,0
209257,0
209258,0
209259,1
209260,0
209261,1
209262,0
209263,0
209264,0
209265,0
209266,1
209267,0
209268,0
209269,1
209270,1
209271,0
209272,1
209273,0
209274,0
209275,0
209276,1
209277,1
209278,1
209279,0
209280,1
209281,1
209282,0
209283,0
209284,1
209285,0
209286,1
209287,0
209288,0
209289,1
209290,0
209291,1
209292,0
209293,1
209294,1
209295,0
209296,1
209297,1
209298,0
209299,0
209300,1
209301,0
209302,1
209303,0
209304,0
209305,1
209306,0
209307,0
209308,1
209309,1
209310,0
209311,0
209312,0
209313,0
209314,1
209315,1
209316,1
209317,1
209318,1
209319,1
209320,1
209321,1
209322,1
209323,1
209324,0
209325,0
209326,0
209327,0
209328,1
209329,1
209330,0
209331,1
209332,1
209333,1
209334,1
209335,1
209336,0
209337,1
209338,0
209339,0
209340,0
209341,0
209342,0
209343,1
209344,1
209345,0
209346,0
209347,0
209348,0
209349,1
209350,1
209351,0
209352,0
209353,0
209354,1
209355,0
209356,1
209357,0
209358,0
209359,1
209360,1
209361,0
209362,1
209363,1
209364,0
209365,0
209366,1
209367,1
209368,1
209369,1
209370,1
209371,0
209372,1
209373,1
209374,0
209375,1
209376,0
209377,0
209378,0
209379,1
209380,0
209381,0
209382,0
209383,0
209384,0
209385,1
209386,1
209387,0
209388,0
209389,1
209390,0
209391,1
209392,0
209393,0
209394,0
209395,0
209396,1
209397,1
209398,0
209399,1
209400,0
209401,1
209402,1
209403,0
209404,0
209405,1
209406,1
209407,0
209408,1
209409,0
209410,0
209411,0
209412,1
209413,1
209414,1
209415,0
209416,1
209417,1
209418,0
209419,1
209420,0
209421,1
209422,0
209423,0
209424,1
209425,1
209426,0
209427,1
209428,0
209429,1
209430,1
209431,1
209432,0
209433,1
209434,1
209435,0
209436,0
209437,0
209438,0
209439,1
209440,1
209441,1
209442,1
209443,0
209444,1
209445,0
209446,0
209447,1
209448,1
209449,1
209450,1
209451,1
209452,1
209453,1
209454,1
209455,0
209456,1
209457,1
209458,0
209459,0
209460,0
209461,1
209462,1
209463,1
209464,1
209465,0
209466,1
209467,0
209468,0
209469,0
209470,0
209471,0
209472,0
209473,1
209474,1
209475,1
209476,0
209477,0
209478,0
209479,1
209480,1
209481,0
209482,0
209483,0
209484,1
209485,0
209486,1
209487,1
209488,1
209489,1
209490,0
209491,0
209492,1
209493,0
209494,1
209495,0
209496,0
209497,0
209498,1
209499,1
209500,0
209501,0
209502,1
209503,0
209504,1
209505,1
209506,0
209507,0
209508,1
209509,1
209510,1
209511,1
209512,1
209513,0
209514,1
209515,1
209516,0
209517,1
209518,1
209519,1
209520,0
209521,1
209522,1
209523,1
209524,1
209525,1
209526,0
209527,1
209528,0
209529,1
209530,1
209531,1
209532,0
209533,1
209534,0
209535,1
209536,0
209537,1
209538,1
209539,1
209540,0
209541,1
209542,0
209543,0
209544,1
209545,1
209546,1
209547,0
209548,1
209549,0
209550,0
209551,1
209552,1
209553,0
209554,1
209555,0
209556,0
209557,1
209558,0
209559,1
209560,0
209561,0
209562,1
209563,1
209564,1
209565,0
209566,1
209567,0
209568,0
209569,1
209570,1
209571,1
209572,1
209573,0
209574,0
209575,0
209576,1
209577,0
209578,1
209579,0
209580,1
209581,1
209582,0
209583,1
209584,0
209585,1
209586,0
209587,1
209588,1
209589,0
209590,0
209591,0
209592,0
209593,0
209594,0
209595,1
209596,1
209597,0
209598,0
209599,1
209600,0
209601,1
209602,1
209603,0
209604,0
209605,1
209606,0
209607,1
209608,0
209609,0
209610,0
209611,0
209612,0
209613,0
209614,1
209615,0
209616,1
209617,1
209618,0
209619,1
209620,1
209621,1
209622,1
209623,1
209624,1
209625,0
209626,1
209627,0
209628,1
209629,1
209630,0
209631,0
209632,1
209633,1
209634,1
209635,0
209636,0
209637,0
209638,1
209639,0
209640,1
209641,1
209642,1
209643,0
209644,0
209645,1
209646,1
209647,1
209648,1
209649,1
209650,1
209651,1
209652,1
209653,0
209654,1
209655,1
209656,1
209657,0
209658,1
209659,1
209660,1
209661,0
209662,1
209663,0
209664,0
209665,1
209666,1
209667,0
209668,0
209669,0
209670,1
209671,0
209672,0
209673,1
209674,0
209675,0
209676,0
209677,0
209678,0
209679,0
209680,0
209681,1
209682,1
209683,1
209684,0
209685,1
209686,0
209687,0
209688,0
209689,0
209690,1
209691,0
209692,0
209693,1
209694,0
209695,0
209696,1
209697,1
209698,1
209699,0
209700,0
209701,1
209702,1
209703,0
209704,1
209705,1
209706,0
209707,0
209708,1
209709,0
209710,1
209711,0
209712,0
209713,1
209714,0
209715,0
209716,0
209717,0
209718,1
209719,1
209720,0
209721,0
209722,1
209723,1
209724,1
209725,0
209726,0
209727,0
209728,0
209729,1
209730,0
209731,1
209732,1
209733,1
209734,1
209735,0
209736,1
209737,1
209738,0
209739,0
209740,0
209741,0
209742,1
209743,1
209744,0
209745,1
209746,0
209747,1
209748,1
209749,1
209750,1
209751,0
209752,1
209753,1
209754,0
209755,1
209756,1
209757,1
209758,1
209759,1
209760,1
209761,0
209762,0
209763,1
209764,1
209765,1
209766,1
209767,0
209768,0
209769,1
209770,1
209771,1
209772,0
209773,1
209774,0
209775,1
209776,0
209777,1
209778,1
209779,0
209780,0
209781,0
209782,0
209783,0
209784,0
209785,0
209786,0
209787,0
209788,1
209789,1
209790,1
209791,0
209792,1
209793,1
209794,1
209795,0
209796,1
209797,1
209798,0
209799,0
209800,1
209801,0
209802,1
209803,1
209804,0
209805,0
209806,0
209807,1
209808,1
209809,0
209810,1
209811,1
209812,1
209813,1
209814,1
209815,1
209816,1
209817,1
209818,1
209819,0
209820,1
209821,1
209822,0
209823,0
209824,0
209825,0
209826,1
209827,1
209828,0
209829,0
209830,0
209831,1
209832,0
209833,0
209834,1
209835,1
209836,1
209837,0
209838,1
209839,0
209840,0
209841,1
209842,0
209843,1
209844,1
209845,0
209846,0
209847,0
209848,0
209849,0
209850,1
209851,1
209852,1
209853,1
209854,1
209855,0
209856,0
209857,0
209858,0
209859,0
209860,1
209861,0
209862,1
209863,0
209864,1
209865,1
209866,0
209867,1
209868,1
209869,1
209870,1
209871,1
209872,1
209873,0
209874,0
209875,1
209876,0
209877,1
209878,1
209879,0
209880,0
209881,0
209882,0
209883,0
209884,1
209885,0
209886,0
209887,0
209888,0
209889,0
209890,1
209891,0
209892,1
209893,1
209894,1
209895,1
209896,1
209897,0
209898,0
209899,0
209900,0
209901,0
209902,1
209903,0
209904,0
209905,0
209906,0
209907,1
209908,1
209909,1
209910,1
209911,0
209912,1
209913,0
209914,0
209915,0
209916,0
209917,1
209918,0
209919,0
209920,0
209921,1
209922,0
209923,0
209924,1
209925,1
209926,0
209927,1
209928,0
209929,1
209930,0
209931,1
209932,1
209933,1
209934,0
209935,0
209936,1
209937,0
209938,0
209939,1
209940,0
209941,0
209942,1
209943,0
209944,0
209945,0
209946,1
209947,1
209948,1
209949,0
209950,1
209951,0
209952,0
209953,0
209954,0
209955,0
209956,1
209957,0
209958,0
209959,0
209960,1
209961,0
209962,0
209963,0
209964,0
209965,1
209966,0
209967,0
209968,1
209969,0
209970,1
209971,0
209972,1
209973,0
209974,1
209975,1
209976,1
209977,1
209978,1
209979,0
209980,1
209981,0
209982,0
209983,1
209984,0
209985,0
209986,1
209987,0
209988,0
209989,1
209990,0
209991,1
209992,0
209993,1
209994,0
209995,0
209996,1
209997,1
209998,1
209999,1
210000,0
210001,0
210002,1
